id,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
10598,60000000.0,Secondary,Смоленская,6.0,Moscow,4.0,108.0,56.0,30.0,4.0,6,European-style renovation
10599,704451599.0,Secondary,Охотный ряд,7.0,Moscow,4.0,301.5,154.6,35.0,4.0,5,Without renovation
10600,60000000.0,Secondary,Новаторская,18.0,Moscow,4.0,160.0,120.0,10.0,31.0,48,European-style renovation
10601,88650000.0,Secondary,Серпуховская,5.0,Moscow,4.0,118.0,86.0,15.0,5.0,5,Designer
10602,89000000.0,Secondary,Чеховская,7.0,Moscow,5.0,190.0,145.0,28.0,3.0,5,Cosmetic
10603,311000000.0,Secondary,Смоленская,8.0,Moscow,6.0,267.0,180.0,40.0,6.0,7,Designer
10604,107000000.0,Secondary,Улица 1905 года,7.0,Moscow,5.0,234.0,80.0,20.0,8.0,10,Designer
10605,98000000.0,Secondary,Профсоюзная,18.0,Moscow,5.0,189.0,117.0,16.0,13.0,23,Designer
10606,79000000.0,Secondary,Смоленская,8.0,Moscow,6.0,110.0,90.0,20.0,1.0,7,Designer
10607,28500000.0,Secondary,Измайловская,11.0,Moscow,4.0,93.1,63.0,9.4,4.0,5,Cosmetic
10608,110000000.0,Secondary,Аэропорт,9.0,Moscow,4.0,222.0,160.0,24.0,15.0,57,Designer
10609,180000000.0,Secondary,Кропоткинская,4.0,Moscow,6.0,330.0,250.0,30.0,7.0,7,Designer
10610,89500000.0,Secondary,Сокол,2.0,Moscow,5.0,190.0,98.2,22.4,17.0,18,European-style renovation
10611,180000000.0,Secondary,Фрунзенская,9.0,Moscow,4.0,187.0,96.7,22.1,7.0,11,Designer
10612,65000000.0,Secondary,Баррикадная,9.0,Moscow,5.0,211.0,108.8,24.1,6.0,6,Without renovation
10613,160000000.0,Secondary,Минская,34.0,Moscow,4.0,250.0,128.5,27.3,16.0,17,Without renovation
10614,36990000.0,Secondary,Сухаревская,6.0,Moscow,4.0,98.8,64.0,13.0,3.0,6,European-style renovation
10615,81825000.0,Secondary,Серпуховская,5.0,Moscow,4.0,109.0,83.0,8.0,5.0,5,Designer
10616,145961250.0,Secondary,Кузнецкий мост,5.0,Moscow,5.0,223.0,126.0,18.0,6.0,5,Designer
10617,149000000.0,Secondary,Китай-город,14.0,Moscow,4.0,108.6,57.0,15.6,2.0,8,Designer
10618,85000000.0,Secondary,Маяковская,9.0,Moscow,4.0,143.0,81.0,25.0,5.0,9,Designer
10619,63000000.0,Secondary,Минская,29.0,Moscow,4.0,181.0,85.1,15.6,16.0,23,European-style renovation
10620,242003752.0,Secondary,Курская,11.0,Moscow,4.0,165.8,86.0,20.4,7.0,11,Without renovation
10621,101686337.0,Secondary,Боровицкая,4.0,Moscow,4.0,160.0,99.0,15.0,4.0,9,Designer
10622,25400000.0,Secondary,Народное Ополчение,12.0,Moscow,4.0,85.0,55.0,8.0,5.0,14,Cosmetic
10623,63500000.0,Secondary,Алексеевская,11.0,Moscow,4.0,118.5,70.1,18.3,18.0,19,Without renovation
10624,35000000.0,Secondary,Рижская,10.0,Moscow,4.0,94.8,67.8,14.5,4.0,5,European-style renovation
10625,190000000.0,Secondary,Аэропорт,9.0,Moscow,5.0,552.1,320.0,68.0,44.0,57,Without renovation
10626,36500000.0,Secondary,Бауманская,15.0,Moscow,4.0,104.4,64.5,14.9,8.0,10,European-style renovation
10627,150000000.0,Secondary,Арбатская,9.0,Moscow,4.0,162.4,84.2,20.1,2.0,6,European-style renovation
10628,180018875.0,Secondary,Курская,11.0,Moscow,4.0,138.0,100.0,18.0,2.0,11,Designer
10629,144000000.0,Secondary,Парк культуры,5.0,Moscow,4.0,167.0,115.0,30.0,2.0,6,Designer
10630,364824375.0,Secondary,Фрунзенская,15.0,Moscow,4.0,250.0,198.0,20.0,2.0,10,Designer
10631,29800000.0,Secondary,Прокшино,22.0,Moscow,5.0,115.0,70.2,22.4,4.0,15,Designer
10632,146000000.0,Secondary,Кропоткинская,4.0,Moscow,4.0,153.0,102.0,14.0,6.0,7,European-style renovation
10633,16500000.0,Secondary,Пражская,23.0,Moscow,4.0,62.1,33.5,6.0,4.0,9,Cosmetic
10634,68000000.0,Secondary,Павелецкая,18.0,Moscow,4.0,135.2,75.0,20.0,38.0,46,Without renovation
10635,100000000.0,Secondary,Смоленская,8.0,Moscow,6.0,191.7,120.0,25.0,2.0,5,Without renovation
10636,201000000.0,Secondary,Щукинская,14.0,Moscow,4.0,212.3,120.0,25.0,24.0,35,Designer
10637,223758950.0,Secondary,Тверская,12.0,Moscow,4.0,182.0,104.0,30.0,5.0,5,Designer
10638,84900000.0,Secondary,Аэропорт,9.0,Moscow,4.0,170.0,110.0,30.0,5.0,57,Designer
10639,225000000.0,Secondary,Новокузнецкая,6.0,Moscow,5.0,162.7,112.0,8.3,7.0,8,Designer
10640,356630000.0,Secondary,Третьяковская,8.0,Moscow,4.0,187.7,130.0,20.0,6.0,6,Without renovation
10641,58000000.0,Secondary,Первомайская,8.0,Moscow,4.0,220.9,115.9,19.1,16.0,19,European-style renovation
10642,15950000.0,Secondary,Бибирево,16.0,Moscow,4.0,62.3,46.0,5.9,5.0,9,Cosmetic
10643,53000000.0,Secondary,Молодежная,16.0,Moscow,4.0,139.0,81.0,16.0,4.0,10,European-style renovation
10644,85000000.0,Secondary,Новослободская,4.0,Moscow,4.0,172.0,80.0,18.0,8.0,10,European-style renovation
10645,24700000.0,Secondary,Дмитровская,7.0,Moscow,4.0,100.0,71.4,8.6,4.0,5,Cosmetic
10646,240000000.0,Secondary,Полянка,1.0,Moscow,4.0,232.0,180.0,30.0,5.0,11,Designer
10647,74990000.0,Secondary,Новослободская,6.0,Moscow,4.0,154.0,96.0,20.0,5.0,13,Designer
10648,65000000.0,Secondary,Чеховская,1.0,Moscow,4.0,110.0,80.0,15.0,3.0,6,Without renovation
10649,28000000.0,Secondary,Щукинская,12.0,Moscow,5.0,96.0,69.8,8.6,2.0,5,Cosmetic
10650,110000000.0,Secondary,Ломоносовский проспект,18.0,Moscow,4.0,218.0,129.0,19.4,6.0,38,Designer
10651,60000000.0,Secondary,Новослободская,9.0,Moscow,4.0,102.0,70.0,10.0,4.0,7,European-style renovation
10652,54000000.0,Secondary,Чеховская,2.0,Moscow,4.0,110.0,80.0,12.0,3.0,7,European-style renovation
10653,110000000.0,Secondary,Улица 1905 года,7.0,Moscow,4.0,165.0,97.2,15.0,6.0,12,Designer
10654,651819550.0,Secondary,Смоленская,13.0,Moscow,6.0,364.0,290.0,30.0,9.0,13,Designer
10655,459192280.0,Secondary,Парк культуры,7.0,Moscow,5.0,236.0,180.0,30.0,2.0,8,Designer
10656,125000000.0,Secondary,Боровицкая,5.0,Moscow,4.0,160.0,103.0,18.0,5.0,9,Designer
10657,311316800.0,Secondary,Парк культуры,6.0,Moscow,5.0,202.0,150.0,40.0,5.0,6,Designer
10658,578000000.0,Secondary,Кропоткинская,10.0,Moscow,10.0,612.0,362.2,35.9,2.0,5,Designer
10659,104500000.0,Secondary,Китай-город,13.0,Moscow,4.0,118.0,88.0,6.3,3.0,9,Without renovation
10660,200000000.0,Secondary,Парк культуры,5.0,Moscow,4.0,170.0,88.1,20.7,2.0,6,European-style renovation
10661,142000000.0,Secondary,Курская,9.0,Moscow,4.0,189.0,105.0,26.0,2.0,10,Designer
10662,174284000.0,Secondary,Щукинская,18.0,Moscow,4.0,192.0,160.0,20.0,5.0,7,Designer
10663,194615000.0,Secondary,Достоевская,8.0,Moscow,5.0,334.0,171.0,34.3,3.0,18,Designer
10664,38000000.0,Secondary,Технопарк,10.0,Moscow,4.0,94.9,65.0,9.8,8.0,13,Without renovation
10665,180000000.0,Secondary,Фрунзенская,9.0,Moscow,4.0,187.0,91.0,27.0,7.0,12,Without renovation
10666,130000000.0,Secondary,Новослободская,3.0,Moscow,5.0,200.0,120.0,30.0,5.0,8,Designer
10667,144000000.0,Secondary,Новокузнецкая,3.0,Moscow,4.0,160.7,118.7,12.0,7.0,9,Designer
10668,26000000.0,Secondary,Селигерская,28.0,Moscow,4.0,104.0,65.0,11.0,14.0,18,Designer
10669,97307500.0,Secondary,Достоевская,10.0,Moscow,4.0,150.0,90.0,20.0,5.0,13,Designer
10670,95000000.0,Secondary,Новослободская,11.0,Moscow,4.0,188.0,96.0,18.0,5.0,19,Designer
10671,69000000.0,Secondary,Раменки,15.0,Moscow,4.0,127.1,90.0,20.0,3.0,21,Designer
10672,57500000.0,Secondary,Гражданская,8.0,Moscow,5.0,150.0,120.0,15.0,27.0,34,Designer
10673,130000000.0,Secondary,Щукинская,33.0,Moscow,4.0,195.0,114.0,17.0,2.0,6,Designer
10674,30800000.0,Secondary,Сокольники,16.0,Moscow,4.0,91.3,68.0,7.2,2.0,5,Designer
10675,67000000.0,Secondary,Шаболовская,14.0,Moscow,4.0,128.0,57.1,22.9,12.0,16,European-style renovation
10676,129300000.0,Secondary,Белорусская,13.0,Moscow,5.0,171.4,115.9,9.7,12.0,21,Designer
10677,60000000.0,Secondary,Давыдково,26.0,Moscow,4.0,191.1,134.0,24.5,16.0,23,Without renovation
10678,18500000.0,Secondary,Ховрино,18.0,Moscow,4.0,80.3,56.6,6.7,3.0,12,European-style renovation
10679,230000000.0,Secondary,Кропоткинская,6.0,Moscow,5.0,304.0,243.0,54.0,4.0,6,Without renovation
10680,109000000.0,Secondary,Минская,12.0,Moscow,4.0,197.5,102.0,23.0,1.0,16,European-style renovation
10681,243268750.0,Secondary,Кропоткинская,4.0,Moscow,4.0,161.0,106.0,27.0,3.0,5,Designer
10682,225615060.0,Secondary,Кропоткинская,6.0,Moscow,5.0,220.0,113.4,24.8,2.0,6,European-style renovation
10683,31500000.0,Secondary,Коньково,4.0,Moscow,4.0,97.7,59.8,10.8,16.0,22,Cosmetic
10684,80000000.0,Secondary,ЗИЛ,19.0,Moscow,4.0,123.0,64.3,33.2,13.0,14,Designer
10685,125000000.0,Secondary,Боровицкая,4.0,Moscow,4.0,160.0,102.0,20.0,5.0,9,European-style renovation
10686,486000000.0,Secondary,Смоленская,9.0,Moscow,5.0,252.0,135.0,26.0,4.0,7,Without renovation
10687,250000000.0,Secondary,Терехово,44.0,Moscow,6.0,310.0,180.0,25.0,1.0,4,Designer
10688,58000000.0,Secondary,Маяковская,5.0,Moscow,4.0,115.0,78.0,11.0,3.0,5,Designer
10689,120000000.0,Secondary,Кузнецкий мост,4.0,Moscow,6.0,312.0,236.0,25.0,3.0,5,Cosmetic
10690,23000000.0,Secondary,Новопеределкино,25.0,Moscow,4.0,91.0,70.0,12.0,5.0,17,Designer
10691,80000000.0,Secondary,Трубная,4.0,Moscow,4.0,130.0,86.0,11.0,5.0,5,Designer
10692,104900000.0,Secondary,Кутузовская,8.0,Moscow,5.0,189.0,125.0,15.0,6.0,9,Designer
10693,681005500.0,Secondary,Лужники,8.0,Moscow,6.0,354.0,197.0,45.0,4.0,7,Without renovation
10694,27800000.0,Secondary,Говорово,15.0,Moscow,5.0,112.0,71.0,11.0,4.0,17,Cosmetic
10695,51990000.0,Secondary,Фили,17.0,Moscow,4.0,152.4,79.2,25.0,9.0,21,Without renovation
10696,371325420.0,Secondary,Тверская,8.0,Moscow,4.0,212.0,109.3,24.2,4.0,11,European-style renovation
10697,22000000.0,Secondary,Прокшино,13.0,Moscow,4.0,85.8,53.6,9.2,14.0,18,Without renovation
10698,210000000.0,Secondary,Китай-город,11.0,Moscow,10.0,607.0,300.0,15.0,2.0,3,Designer
10699,37000000.0,Secondary,Смоленская,7.0,Moscow,4.0,87.0,62.0,9.0,2.0,5,European-style renovation
10700,140000000.0,Secondary,Полянка,5.0,Moscow,6.0,327.5,250.0,20.0,1.0,2,Without renovation
10701,53000000.0,Secondary,Шаболовская,16.0,Moscow,4.0,143.0,93.0,20.0,17.0,29,Without renovation
10702,99000000.0,Secondary,Тушинская,38.0,Moscow,4.0,190.0,100.0,24.0,1.0,6,Without renovation
10703,80000000.0,Secondary,Петровский парк,13.0,Moscow,4.0,136.0,60.0,45.0,3.0,42,Without renovation
10704,86000000.0,Secondary,Тестовская,15.0,Moscow,4.0,160.0,90.4,20.0,12.0,24,Designer
10705,21500000.0,Secondary,Волгоградский проспект,13.0,Moscow,4.0,79.8,48.5,8.6,1.0,4,Designer
10706,143000000.0,Secondary,Аэропорт,9.0,Moscow,6.0,180.0,114.0,22.0,14.0,57,Designer
10707,91300000.0,Secondary,Маяковская,6.0,Moscow,5.0,215.0,150.0,20.0,8.0,10,Designer
10708,74000000.0,Secondary,Курская,7.0,Moscow,4.0,187.0,96.7,22.1,6.0,6,Designer
10709,583719000.0,Secondary,Минская,25.0,Moscow,5.0,160.0,118.0,16.0,2.0,9,Designer
10710,27700000.0,Secondary,Шаболовская,11.0,Moscow,4.0,88.0,63.6,8.0,1.0,6,Cosmetic
10711,128990000.0,Secondary,Смоленская,9.0,Moscow,6.0,350.0,250.0,50.0,4.0,4,Designer
10712,99500000.0,Secondary,Щукинская,14.0,Moscow,4.0,249.0,106.1,53.7,27.0,35,European-style renovation
10713,94000000.0,Secondary,ЗИЛ,19.0,Moscow,4.0,142.1,74.0,34.0,13.0,14,Designer
10714,133000000.0,Secondary,Аэропорт,12.0,Moscow,6.0,460.0,345.0,40.0,14.0,14,Without renovation
10715,73000000.0,Secondary,Динамо,11.0,Moscow,4.0,110.0,34.0,52.0,9.0,12,Designer
10716,145000000.0,Secondary,Чистые пруды,6.0,Moscow,5.0,198.6,121.0,35.0,3.0,6,Designer
10717,22400000.0,Secondary,Коммунарка,28.0,Moscow,4.0,114.9,80.0,17.0,17.0,17,European-style renovation
10718,98000000.0,Secondary,Университет,14.0,Moscow,5.0,198.0,150.0,20.0,13.0,9,Without renovation
10719,120151350.0,Secondary,Павелецкая,7.0,Moscow,5.0,251.1,129.1,27.4,4.0,14,Without renovation
10720,99900000.0,Secondary,Щукинская,14.0,Moscow,4.0,203.0,115.0,50.0,17.0,35,European-style renovation
10721,299000000.0,Secondary,Киевская,7.0,Moscow,5.0,313.0,185.0,51.0,2.0,8,Designer
10722,44000000.0,Secondary,Гражданская,8.0,Moscow,4.0,120.0,70.0,20.0,7.0,34,Designer
10723,115000000.0,Secondary,Молодежная,15.0,Moscow,6.0,240.0,115.1,27.0,10.0,22,Designer
10724,309082500.0,Secondary,Смоленская,10.0,Moscow,5.0,241.0,124.0,15.0,5.0,9,Designer
10725,180000000.0,Secondary,Фрунзенская,13.0,Moscow,4.0,168.7,87.4,20.6,4.0,6,Without renovation
10726,104000000.0,Secondary,Новаторская,7.0,Moscow,5.0,240.0,145.0,20.0,11.0,30,Designer
10727,350000000.0,Secondary,Новослободская,7.0,Moscow,6.0,357.0,182.6,36.2,1.0,2,Without renovation
10728,35000000.0,Secondary,Ботанический сад,10.0,Moscow,5.0,115.1,74.4,8.5,15.0,17,European-style renovation
10729,38000000.0,Secondary,Проспект Мира,11.0,Moscow,4.0,90.0,56.2,9.0,7.0,9,Cosmetic
10730,41900000.0,Secondary,ВДНХ,12.0,Moscow,4.0,105.0,70.0,9.0,22.0,22,Without renovation
10731,135000000.0,Secondary,Красные ворота,11.0,Moscow,6.0,224.0,115.4,25.2,1.0,22,European-style renovation
10732,37500000.0,Secondary,Шелепиха,9.0,Moscow,4.0,114.0,57.0,28.0,4.0,29,Without renovation
10733,19900000.0,Secondary,Трикотажная,25.0,Moscow,4.0,100.0,62.6,9.8,9.0,22,Without renovation
10734,139000000.0,Secondary,Рабочий Посёлок,13.0,Moscow,5.0,205.0,141.0,16.0,24.0,9,Designer
10735,80000000.0,Secondary,Смоленская,3.0,Moscow,4.0,108.0,56.7,20.0,4.0,6,Designer
10736,22700000.0,Secondary,Люблино,11.0,Moscow,4.0,96.0,62.0,10.0,4.0,17,Cosmetic
10737,350000000.0,Secondary,Парк культуры,7.0,Moscow,4.0,233.2,120.0,25.9,6.0,8,European-style renovation
10738,109990000.0,Secondary,Аэропорт,9.0,Moscow,4.0,226.2,155.0,30.0,15.0,57,European-style renovation
10739,38000000.0,Secondary,Гражданская,8.0,Moscow,4.0,120.0,90.0,15.0,16.0,34,Without renovation
10740,110000000.0,Secondary,Академическая,18.0,Moscow,6.0,356.9,195.0,20.0,23.0,26,Designer
10741,157900000.0,Secondary,Белорусская,12.0,Moscow,5.0,180.0,95.0,23.3,16.0,24,Without renovation
10742,44000000.0,Secondary,Цветной бульвар,7.0,Moscow,4.0,101.0,65.0,11.0,2.0,4,Without renovation
10743,220000000.0,Secondary,Охотный ряд,6.0,Moscow,4.0,133.0,57.0,24.0,4.0,8,European-style renovation
10744,74000000.0,Secondary,Аминьевская,5.0,Moscow,5.0,108.0,56.7,21.9,17.0,42,Designer
10745,122500000.0,Secondary,Чистые пруды,10.0,Moscow,4.0,129.3,57.2,37.1,7.0,1,Designer
10746,129000000.0,Secondary,Новаторская,4.0,Moscow,6.0,628.0,247.0,120.0,30.0,30,Designer
10747,447000000.0,Secondary,Смоленская,9.0,Moscow,4.0,219.0,112.9,30.0,10.0,13,Designer
10748,32000000.0,Secondary,Солнцево,11.0,Moscow,4.0,98.9,59.1,12.6,18.0,20,European-style renovation
10749,129000000.0,Secondary,Славянский бульвар,20.0,Moscow,6.0,177.7,92.0,21.3,4.0,31,European-style renovation
10750,63000000.0,Secondary,Новые Черемушки,15.0,Moscow,4.0,170.0,87.0,31.0,15.0,15,Designer
10751,57900000.0,Secondary,ЦСКА,14.0,Moscow,4.0,91.4,62.3,7.0,8.0,42,European-style renovation
10752,171224240.0,Secondary,Деловой центр,3.0,Moscow,5.0,220.0,140.0,20.0,27.0,72,Designer
10753,74000000.0,Secondary,Новаторская,18.0,Moscow,4.0,185.0,114.0,35.0,18.0,48,Designer
10754,110000000.0,Secondary,Академическая,17.0,Moscow,6.0,360.0,200.0,30.0,23.0,26,Without renovation
10755,583719000.0,Secondary,Шаболовская,8.0,Moscow,6.0,602.8,510.0,40.0,18.0,20,Designer
10756,583719000.0,Secondary,Киевская,13.0,Moscow,6.0,415.0,245.0,24.0,5.0,7,Designer
10757,758834700.0,Secondary,Смоленская,10.0,Moscow,6.0,366.0,162.0,25.0,7.0,7,Without renovation
10758,95000000.0,Secondary,Минская,19.0,Moscow,4.0,205.0,105.0,18.0,14.0,21,Designer
10759,130000000.0,Secondary,Минская,19.0,Moscow,5.0,370.0,275.0,25.0,21.0,21,Designer
10760,169890000.0,Secondary,Полянка,3.0,Moscow,4.0,161.8,83.9,10.0,2.0,2,European-style renovation
10761,280000000.0,Secondary,Киевская,15.0,Moscow,5.0,350.0,179.1,20.0,8.0,11,Without renovation
10762,110000000.0,Secondary,Терехово,46.0,Moscow,4.0,212.7,83.1,16.3,4.0,4,Designer
10763,65000000.0,Secondary,Новаторская,10.0,Moscow,4.0,179.0,99.0,18.0,11.0,32,Without renovation
10764,72000000.0,Secondary,Динамо,8.0,Moscow,4.0,105.0,56.0,32.0,12.0,21,Designer
10765,486537500.0,Secondary,Третьяковская,3.0,Moscow,4.0,180.0,101.0,15.0,3.0,6,Designer
10766,340502750.0,Secondary,Библиотека им. Ленина,5.0,Moscow,5.0,242.0,124.5,15.0,2.0,5,Designer
10767,48000000.0,Secondary,Молодежная,3.0,Moscow,4.0,115.5,52.0,20.0,16.0,30,Designer
10768,119900000.0,Secondary,Третьяковская,6.0,Moscow,4.0,121.0,63.3,30.0,3.0,7,Designer
10769,245000000.0,Secondary,Аэропорт,9.0,Moscow,6.0,250.0,180.0,25.0,21.0,57,Designer
10770,63000000.0,Secondary,Раменки,7.0,Moscow,6.0,185.6,96.0,22.0,15.0,20,Designer
10771,82000000.0,Secondary,Маяковская,2.0,Moscow,5.0,129.0,67.0,20.0,5.0,8,Designer
10772,159000000.0,Secondary,Кропоткинская,6.0,Moscow,5.0,220.0,113.4,24.8,2.0,5,Designer
10773,64900000.0,Secondary,Чеховская,2.0,Moscow,5.0,144.0,110.0,20.0,4.0,6,European-style renovation
10774,135000000.0,Secondary,Щукинская,33.0,Moscow,4.0,200.0,106.0,30.0,3.0,6,Designer
10775,243000000.0,Secondary,Деловой центр,1.0,Moscow,4.0,175.3,90.8,21.1,40.0,97,European-style renovation
10776,13500000.0,Secondary,Ростокино,29.0,Moscow,4.0,63.0,46.0,6.0,1.0,9,Without renovation
10777,480000000.0,Secondary,Арбатская,7.0,Moscow,5.0,206.5,106.5,12.9,7.0,8,Designer
10778,23000000.0,Secondary,Ясенево,23.0,Moscow,4.0,96.0,61.8,10.1,4.0,17,European-style renovation
10779,157500000.0,Secondary,Тушинская,43.0,Moscow,5.0,202.0,104.3,23.4,3.0,5,Designer
10780,236565000.0,Secondary,Полянка,3.0,Moscow,6.0,225.3,116.0,25.3,2.0,2,European-style renovation
10781,350000000.0,Secondary,Щукинская,34.0,Moscow,7.0,407.0,236.0,19.0,1.0,3,Designer
10782,58000000.0,Secondary,Народное Ополчение,18.0,Moscow,4.0,133.0,90.0,30.0,31.0,40,Designer
10783,199000000.0,Secondary,Достоевская,8.0,Moscow,6.0,524.0,120.0,32.0,3.0,18,Designer
10784,69000000.0,Secondary,Полянка,4.0,Moscow,4.0,100.7,65.3,10.7,5.0,14,Cosmetic
10785,96000000.0,Secondary,Речной вокзал,10.0,Moscow,6.0,260.0,153.0,28.0,4.0,15,Designer
10786,42000000.0,Secondary,Белорусская,12.0,Moscow,4.0,92.0,65.0,25.0,17.0,19,Designer
10787,26000000.0,Secondary,Коммунарка,1.0,Moscow,4.0,108.5,75.0,14.0,5.0,7,European-style renovation
10788,105000000.0,Secondary,Серпуховская,10.0,Moscow,4.0,142.4,82.0,18.5,9.0,14,European-style renovation
10789,75000000.0,Secondary,Шелепиха,6.0,Moscow,4.0,107.0,56.2,33.7,15.0,41,Designer
10790,36000000.0,Secondary,Белорусская,8.0,Moscow,4.0,99.0,68.7,11.0,2.0,9,Cosmetic
10791,52000000.0,Secondary,Рассказовка,12.0,Moscow,4.0,119.5,74.0,16.9,14.0,25,Designer
10792,243000000.0,Secondary,Деловой центр,3.0,Moscow,4.0,176.0,125.0,10.0,40.0,60,Designer
10793,573017485.0,Secondary,Лужники,8.0,Moscow,6.0,380.0,194.2,20.0,1.0,7,European-style renovation
10794,49000000.0,Secondary,Коптево,7.0,Moscow,4.0,100.0,73.0,20.0,1.0,5,Without renovation
10795,235000000.0,Secondary,Фрунзенская,12.0,Moscow,4.0,178.0,119.6,11.6,6.0,12,Designer
10796,50000000.0,Secondary,Достоевская,7.0,Moscow,4.0,99.6,62.3,10.9,5.0,9,Cosmetic
10797,29950000.0,Secondary,Римская,9.0,Moscow,4.0,112.0,58.8,10.0,10.0,12,Cosmetic
10798,36000000.0,Secondary,Новые Черемушки,16.0,Moscow,4.0,108.0,74.0,10.0,20.0,22,Designer
10799,75000000.0,Secondary,Минская,29.0,Moscow,4.0,156.0,89.5,25.0,5.0,53,European-style renovation
10800,152000000.0,Secondary,Киевская,15.0,Moscow,4.0,190.0,98.2,22.4,8.0,11,Without renovation
10801,23900000.0,Secondary,Водный стадион,7.0,Moscow,4.0,70.0,35.0,30.0,24.0,26,Designer
10802,33000000.0,Secondary,Белорусская,16.0,Moscow,4.0,76.8,57.7,7.4,2.0,6,European-style renovation
10803,176035000.0,Secondary,Смоленская,8.0,Moscow,4.0,207.1,106.8,23.8,3.0,17,Designer
10804,37990000.0,Secondary,Академическая,7.0,Moscow,4.0,103.4,64.7,12.9,13.0,18,Cosmetic
10805,149000000.0,Secondary,Коптево,7.0,Moscow,5.0,168.0,140.0,20.0,5.0,5,Without renovation
10806,55000000.0,Secondary,Академическая,17.0,Moscow,4.0,150.7,96.1,14.1,19.0,26,European-style renovation
10807,311384000.0,Secondary,Минская,25.0,Moscow,5.0,320.0,163.9,33.1,1.0,7,European-style renovation
10808,94000000.0,Secondary,Маяковская,8.0,Moscow,4.0,152.0,120.0,16.0,2.0,4,European-style renovation
10809,115000000.0,Secondary,ЗИЛ,19.0,Moscow,4.0,126.0,66.0,27.0,3.0,14,Designer
10810,260000000.0,Secondary,Маяковская,9.0,Moscow,4.0,141.0,85.0,14.6,3.0,8,Without renovation
10811,25000000.0,Secondary,Марксистская,11.0,Moscow,4.0,74.0,39.5,12.8,3.0,12,Without renovation
10812,250000000.0,Secondary,Новаторская,11.0,Moscow,6.0,494.0,180.0,40.0,6.0,30,Designer
10813,778292000.0,Secondary,Кропоткинская,7.0,Moscow,5.0,315.0,161.4,20.0,5.0,5,Designer
10814,232000001.0,Secondary,Баррикадная,12.0,Moscow,5.0,232.6,200.0,32.6,1.0,7,Without renovation
10815,222834175.0,Secondary,Тверская,8.0,Moscow,4.0,161.0,83.5,20.0,2.0,5,Designer
10816,90000000.0,Secondary,Лихоборы,15.0,Moscow,6.0,300.0,161.0,40.0,11.0,18,Designer
10817,50000000.0,Secondary,Новые Черемушки,15.0,Moscow,4.0,180.0,90.0,30.0,6.0,15,European-style renovation
10818,17300000.0,Secondary,Сетунь,27.0,Moscow,4.0,75.2,51.8,8.3,2.0,12,Cosmetic
10819,370000000.0,Secondary,Парк культуры,10.0,Moscow,4.0,233.0,119.9,25.9,4.0,7,Designer
10820,72000000.0,Secondary,Проспект Вернадского,6.0,Moscow,4.0,189.0,150.0,25.0,2.0,20,Designer
10821,179000000.0,Secondary,Улица 1905 года,8.0,Moscow,5.0,337.5,191.6,54.8,14.0,14,Designer
10822,300000000.0,Secondary,Новослободская,8.0,Moscow,6.0,298.0,200.0,30.0,6.0,13,Designer
10823,681005500.0,Secondary,Смоленская,13.0,Moscow,6.0,363.0,175.0,18.0,11.0,13,Designer
10824,437883750.0,Secondary,Арбатская,8.0,Moscow,6.0,349.3,178.7,35.5,6.0,9,Designer
10825,22500000.0,Secondary,Стахановская,7.0,Moscow,4.0,96.2,69.7,10.0,5.0,5,European-style renovation
10826,90000000.0,Secondary,Минская,26.0,Moscow,4.0,147.0,100.0,15.0,15.0,24,Designer
10827,76000000.0,Secondary,Динамо,8.0,Moscow,5.0,192.5,130.0,53.8,7.0,6,Without renovation
10828,89000000.0,Secondary,Чеховская,7.0,Moscow,5.0,190.0,98.2,22.4,3.0,5,Without renovation
10829,109000000.0,Secondary,Курская,11.0,Moscow,6.0,321.0,164.4,21.0,4.0,5,Cosmetic
10830,46000000.0,Secondary,Фили,6.0,Moscow,4.0,126.0,80.0,30.0,22.0,42,Without renovation
10831,615313800.0,Secondary,Кропоткинская,4.0,Moscow,6.0,410.0,245.0,30.0,4.0,7,Designer
10832,56000000.0,Secondary,Динамо,9.0,Moscow,5.0,95.0,50.2,14.5,15.0,19,Designer
10833,23000000.0,Secondary,Улица Дмитриевского,13.0,Moscow,4.0,95.7,69.0,12.0,12.0,12,Cosmetic
10834,60000000.0,Secondary,Проспект Мира,3.0,Moscow,4.0,124.1,64.4,14.5,3.0,14,European-style renovation
10835,115000000.0,Secondary,Славянский бульвар,20.0,Moscow,5.0,212.0,109.3,25.0,27.0,31,Designer
10836,69000000.0,Secondary,Автозаводская,7.0,Moscow,4.0,158.0,97.0,14.0,5.0,15,European-style renovation
10837,111500000.0,Secondary,Новаторская,18.0,Moscow,5.0,198.0,87.0,52.8,6.0,48,Designer
10838,21700000.0,Secondary,Борисово,12.0,Moscow,4.0,105.0,65.0,10.0,12.0,22,Designer
10839,115000000.0,Secondary,Славянский бульвар,19.0,Moscow,5.0,215.0,170.0,45.0,27.0,31,Designer
10840,42000000.0,Secondary,Ростокино,7.0,Moscow,5.0,150.0,97.0,20.0,17.0,17,Without renovation
10841,400000000.0,Secondary,Смоленская,13.0,Moscow,5.0,330.0,135.0,25.0,11.0,13,Designer
10842,220000000.0,Secondary,Ломоносовский проспект,24.0,Moscow,6.0,234.0,120.4,15.0,1.0,12,Without renovation
